,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101
20,0.051077378,0.089423049,0.126454305,0.16222753,0.225446349,0.304366715,0.397525572,0.510075823,0.600592768,0.685481069,0.756630904,0.826176323,0.891116195,0.93384816,0.971264041,0.990420911,0.99800567,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21,0.034158987,0.065553295,0.094902901,0.128858969,0.19181719,0.277110012,0.364492381,0.459094405,0.548467459,0.645042138,0.724535937,0.791352371,0.846528569,0.896887728,0.937834056,0.971690767,0.993173254,0.998971509,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
22,0.03803992,0.066112498,0.089336139,0.114484664,0.174110121,0.26327277,0.362131785,0.455052385,0.543962312,0.625764217,0.696393039,0.767366059,0.827043198,0.876589063,0.917552664,0.95899622,0.981363618,0.995563559,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
23,0.030960139,0.048185843,0.071638526,0.088525225,0.14454971,0.231881392,0.324696715,0.41934693,0.512390535,0.593356022,0.664828886,0.732152158,0.789320712,0.839425239,0.886276608,0.928990254,0.962092602,0.984139274,0.994288078,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
24,0.025876624,0.042173515,0.056207962,0.072529758,0.118325853,0.179425104,0.250938527,0.347973744,0.450103753,0.543207128,0.62480113,0.692879544,0.750143478,0.805181459,0.855719457,0.8982444,0.935576384,0.965235726,0.983454403,0.996980674,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25,0.031827865,0.051453962,0.066438115,0.083288024,0.113711584,0.177040318,0.243673353,0.31473852,0.400708272,0.488333972,0.572455889,0.649034899,0.7045018,0.762890435,0.820987946,0.864770507,0.91028007,0.941846563,0.96672279,0.988101672,0.996516954,0.998871332,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
26,0.022900955,0.033701957,0.050833033,0.070283459,0.108736016,0.156912185,0.225243533,0.310829654,0.389513845,0.479354099,0.55266607,0.62630696,0.688047029,0.742553361,0.789537263,0.843493472,0.878823298,0.920964062,0.957826309,0.978696181,0.991986633,0.993924618,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27,0.027075029,0.037163844,0.052865196,0.063770854,0.101396434,0.145176191,0.202761114,0.271737689,0.338784948,0.415378047,0.499091833,0.560020257,0.632611433,0.692994574,0.75587874,0.80805516,0.853899717,0.895585375,0.926244844,0.956977771,0.97998114,0.993876256,0.998049246,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
28,0.017267815,0.025156761,0.031435165,0.038606427,0.065985347,0.111587862,0.179437594,0.248096575,0.316399439,0.389997513,0.471461117,0.542945951,0.6130967,0.677936492,0.723163349,0.779359087,0.831613717,0.872079488,0.912867765,0.948296201,0.969542341,0.987353812,0.994181851,0.997145504,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
29,0.017717713,0.026356144,0.03177554,0.040243991,0.059288457,0.098634012,0.153283121,0.218546532,0.281154312,0.357399623,0.43263187,0.516370446,0.587092657,0.652785503,0.707318458,0.761921504,0.805065557,0.841777667,0.878278349,0.926288527,0.94884789,0.972589698,0.985960518,0.99535929,0.999100719,0.999100719,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30,0.024544321,0.030744291,0.035852147,0.047998121,0.072447041,0.109764366,0.161908642,0.220854693,0.27990031,0.354016848,0.425380274,0.482834621,0.549888587,0.611897148,0.674947599,0.72108471,0.764964612,0.816108826,0.858877208,0.892090236,0.927062101,0.955434376,0.972733385,0.991775684,0.996421877,0.999100719,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
31,0.01991717,0.028706492,0.033974156,0.044240169,0.051092866,0.085692664,0.127024694,0.182694162,0.23701197,0.295242444,0.36363027,0.446658788,0.528675115,0.587784039,0.640922115,0.688458366,0.740448678,0.789967708,0.821520319,0.865302799,0.8987242,0.927603955,0.952489995,0.981174807,0.992205268,0.997447777,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
32,0.006261812,0.014344246,0.019767972,0.023712776,0.041902839,0.073614441,0.109815271,0.153321297,0.225531977,0.289866248,0.357947743,0.424340931,0.495896121,0.563114922,0.621777608,0.672211227,0.711212645,0.76443438,0.812253697,0.855033095,0.89125445,0.923063978,0.944244882,0.971978351,0.98482315,0.992361159,0.997374288,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33,0.012759093,0.013860415,0.013860415,0.020960115,0.041890286,0.073846206,0.110224681,0.155659083,0.216198066,0.285583832,0.351027345,0.42127855,0.494893609,0.555223916,0.609492426,0.655424865,0.699539799,0.739634584,0.788234698,0.816461037,0.856596301,0.887330058,0.926206948,0.950161518,0.973310069,0.983040028,0.990480715,0.993685843,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34,0.017177545,0.023493771,0.025797919,0.028091785,0.040399729,0.057285074,0.097056994,0.147754255,0.205512307,0.259991815,0.326757767,0.400791685,0.464603073,0.526802025,0.586778243,0.657396996,0.707675717,0.757369271,0.807993814,0.846529963,0.869606781,0.899386004,0.925312546,0.944692979,0.965401746,0.979919041,0.990897184,0.995202231,0.999140893,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
35,0.008528338,0.014898959,0.017274591,0.019486981,0.029378729,0.043855474,0.073204234,0.110844268,0.155083925,0.214754365,0.269771511,0.345205749,0.40945488,0.477278542,0.54103037,0.600765042,0.64577254,0.688121513,0.729701863,0.766165164,0.806318093,0.843905203,0.884635306,0.911197527,0.938092541,0.955488051,0.975976167,0.987649246,0.99564098,0.997949098,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
36,0.011512561,0.013712354,0.016838033,0.019426978,0.025894003,0.046936046,0.077810456,0.108884256,0.149767284,0.187656129,0.250534038,0.312361215,0.374687256,0.445091478,0.512668046,0.581126319,0.637573664,0.683499464,0.738384599,0.779578423,0.816131092,0.838987683,0.879445383,0.90512372,0.928419364,0.947960513,0.967088513,0.97964218,0.989175569,0.992450738,0.99702381,0.999007937,0.999007937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
37,0.012175558,0.013438185,0.013438185,0.015950811,0.027999207,0.049248692,0.073915647,0.115588197,0.149818369,0.197950633,0.251461865,0.323225335,0.377541888,0.436343322,0.497873697,0.55859688,0.616517236,0.658156253,0.710949769,0.753705407,0.793073172,0.827237634,0.86777472,0.896375751,0.924190497,0.945401527,0.95785466,0.969242254,0.983549082,0.992830659,0.995139981,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
38,0.008527594,0.009723767,0.009723767,0.010999277,0.020376015,0.030171245,0.041987241,0.080264001,0.116570496,0.168497154,0.222583218,0.290371918,0.34398829,0.403215207,0.467040225,0.531548398,0.594794011,0.663622256,0.703119039,0.748995699,0.785960237,0.828487093,0.85976301,0.891446517,0.909212437,0.936303894,0.951507893,0.974541142,0.980597054,0.991335254,0.996711598,0.998803828,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
39,0.004900794,0.006305288,0.007561569,0.011527966,0.017783915,0.025395019,0.046036077,0.069658413,0.106017038,0.152227971,0.189299365,0.23708518,0.301475003,0.373897874,0.456814722,0.519106747,0.583695503,0.636503734,0.686337344,0.727841088,0.76841063,0.791021923,0.814669717,0.845312676,0.87615062,0.899230629,0.932213144,0.955121527,0.968325151,0.978177458,0.989334201,0.997438098,0.997438098,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40,0.005503424,0.011131282,0.015388129,0.016950629,0.024437501,0.038049938,0.047819915,0.076268567,0.11557793,0.154504315,0.199990062,0.266565167,0.32507915,0.386549224,0.448794963,0.513922269,0.579860064,0.622552727,0.668724255,0.716920342,0.764315892,0.78887441,0.815355853,0.83802395,0.868717739,0.899535961,0.933073623,0.950104157,0.960422659,0.972899832,0.979564218,0.98776199,0.99543379,0.997716895,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41,0.0137047,0.0137047,0.0137047,0.015277027,0.018373744,0.02524283,0.032471266,0.054128684,0.084433727,0.115979831,0.157127403,0.209880492,0.255970112,0.313813997,0.378363458,0.44030559,0.512198811,0.567890342,0.625287638,0.670979797,0.715252419,0.758192496,0.795505048,0.83127959,0.85411557,0.885392962,0.903938851,0.927091132,0.946782707,0.956197066,0.97361208,0.982316969,0.991089148,0.995944802,0.998538012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
42,0.010572638,0.010572638,0.0123712,0.015203069,0.024811838,0.027389157,0.059848407,0.074540774,0.098424563,0.139021816,0.180515991,0.228621866,0.282006863,0.343074491,0.40718531,0.469706686,0.527663976,0.588164168,0.640323537,0.704908436,0.744185903,0.772015523,0.797604517,0.829624106,0.852125878,0.876658447,0.893928934,0.907149132,0.926742389,0.942052321,0.960342611,0.966260901,0.97167009,0.978808401,0.99124904,0.99742268,0.99871134,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
43,0.003428679,0.007748219,0.009210208,0.010983257,0.019261403,0.029688962,0.035404066,0.055102625,0.084439873,0.108759238,0.160072796,0.207906105,0.250695759,0.302059192,0.372162775,0.434625763,0.499475249,0.549804601,0.598705862,0.651169773,0.694498575,0.739071074,0.775635289,0.811930765,0.830814108,0.855403881,0.873976163,0.905558062,0.923433122,0.938450631,0.956400789,0.970619085,0.977913598,0.991015412,0.993990385,0.998798077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
44,0.01077296,0.012278984,0.013822194,0.013822194,0.019743572,0.026022968,0.040676175,0.066344964,0.090787537,0.121772482,0.148013565,0.189825487,0.247859182,0.308245582,0.360337544,0.433262067,0.475703404,0.54254287,0.588238878,0.655333643,0.681110151,0.720477328,0.7468955,0.796658102,0.822190826,0.849654286,0.863258366,0.899884882,0.91083877,0.925710091,0.941272521,0.955456571,0.965735448,0.977302235,0.982116631,0.990630346,0.998493976,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
45,0.003562373,0.003562373,0.003562373,0.0055465,0.016311254,0.016311254,0.026227784,0.044550855,0.065414493,0.090434013,0.124046532,0.168934407,0.220702252,0.258320656,0.296303205,0.346150512,0.406923074,0.479085692,0.546166007,0.613912755,0.667004129,0.708513152,0.765952703,0.796742812,0.828914767,0.857674909,0.88244438,0.907646254,0.924401019,0.940133979,0.95185695,0.958767547,0.975892294,0.980230529,0.985302891,0.994927638,0.996765873,0.99875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
46,0.020747662,0.022310162,0.022310162,0.022310162,0.025485565,0.029114181,0.037262286,0.053155686,0.071350001,0.093392179,0.129260808,0.181222785,0.224903498,0.262319076,0.304420904,0.359139924,0.416295932,0.480657519,0.548126472,0.59350451,0.650206056,0.691165828,0.736426675,0.771555641,0.797478034,0.825467375,0.84666825,0.86432493,0.885929447,0.900629138,0.923090509,0.941250805,0.952087082,0.969793333,0.975656908,0.985199502,0.994523683,0.998655914,0.998655914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47,0.018712762,0.018712762,0.018712762,0.020209768,0.02443562,0.028661473,0.041194951,0.05046169,0.064730003,0.100888175,0.120321916,0.157384765,0.206906879,0.244924121,0.298812713,0.358743765,0.428616273,0.493249379,0.553675864,0.597276606,0.638978659,0.690540087,0.736284907,0.781202717,0.812164254,0.84759358,0.877537876,0.895345961,0.911329571,0.923679964,0.94537887,0.961050439,0.976394844,0.982838987,0.985832999,0.990780136,0.992733261,0.998502994,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
