,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101
30,0.006232921,0.007113203,0.007113203,0.010385819,0.011054268,0.011054268,0.013521278,0.015300841,0.018648133,0.023693538,0.032287569,0.038950928,0.047343625,0.058147656,0.078056284,0.107439224,0.137396939,0.18795073,0.239813513,0.288561156,0.372016576,0.455365154,0.563623091,0.673724324,0.779878163,0.888574563,0.956297386,0.992485858,0.999131944,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
31,0.004652066,0.006450627,0.008103569,0.008103569,0.00900285,0.00900285,0.009902131,0.009902131,0.011718291,0.014667106,0.019909615,0.02501406,0.029502908,0.03920911,0.053662688,0.064998755,0.101945045,0.139079466,0.183674458,0.227821806,0.309077328,0.383343924,0.463153495,0.565072125,0.671423741,0.788925297,0.879752296,0.95168701,0.989404319,0.998183839,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
32,0,0.00094697,0.00094697,0.00094697,0.001709165,0.001709165,0.00247136,0.00610746,0.009822022,0.015291215,0.019965218,0.023416544,0.028120969,0.039011317,0.046604692,0.062709049,0.089103236,0.112891175,0.14498737,0.188373551,0.245555134,0.311365421,0.38838024,0.485165939,0.590380524,0.70064638,0.79786365,0.90134122,0.964728188,0.994609269,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33,0.002564103,0.003525641,0.003525641,0.003525641,0.003525641,0.003525641,0.004626963,0.004626963,0.004626963,0.005428245,0.009363764,0.017335638,0.02732469,0.033908941,0.049556917,0.059721963,0.076164955,0.106573464,0.134003256,0.178274917,0.21965602,0.291961082,0.362830103,0.443901118,0.528804549,0.626797056,0.723827557,0.814215917,0.911209469,0.959875739,0.989699907,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34,0.00245098,0.00245098,0.00245098,0.003676471,0.003676471,0.007122411,0.007122411,0.008190787,0.010484653,0.011710143,0.012862217,0.016025471,0.022279261,0.03117204,0.041091321,0.049094219,0.061852244,0.084759433,0.107270111,0.145283462,0.19328881,0.22729015,0.288118125,0.357490894,0.453177082,0.529107639,0.626041465,0.737995589,0.832803643,0.922865265,0.977689077,0.997622436,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
35,0.002050902,0.002050902,0.002050902,0.002050902,0.004130018,0.004130018,0.004130018,0.006409922,0.00758363,0.00758363,0.008689825,0.010444211,0.012198597,0.020984151,0.023387997,0.039325637,0.046937481,0.056047765,0.080402154,0.106441396,0.136669104,0.177655936,0.225842216,0.286136144,0.335093289,0.422541984,0.522505156,0.622508411,0.722058219,0.815513506,0.910240951,0.978730419,0.998826291,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
36,0.001207729,0.002349282,0.002349282,0.002349282,0.002349282,0.002349282,0.003730497,0.004722561,0.007245329,0.008237392,0.009378945,0.010520497,0.012654113,0.015779793,0.022768324,0.037078634,0.045010186,0.067439258,0.082748494,0.100447285,0.116377615,0.157532213,0.195701852,0.232985879,0.314850666,0.364045174,0.42692718,0.528855481,0.637901902,0.743000252,0.845896809,0.921459785,0.962066974,0.995642594,0.999007937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
37,0.003775253,0.003775253,0.003775253,0.003775253,0.006306914,0.007556914,0.008616236,0.011128863,0.012378863,0.016166934,0.018285578,0.0205949,0.021857526,0.02799299,0.032827565,0.038912139,0.051513342,0.063523667,0.080184298,0.095372589,0.115459163,0.143877798,0.163894254,0.205001372,0.256779662,0.313879815,0.387712718,0.477412264,0.547108171,0.645800579,0.742877115,0.839677756,0.918485022,0.974545081,0.997881356,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
38,0.00209223,0.00209223,0.002988287,0.004184459,0.004184459,0.005459969,0.005459969,0.005459969,0.005459969,0.005459969,0.005459969,0.005459969,0.009376739,0.014536593,0.018453362,0.024711275,0.031099727,0.035991891,0.054098226,0.069761015,0.084297608,0.103936242,0.131007437,0.168238826,0.194004835,0.255448971,0.327101701,0.408716488,0.490714739,0.566217902,0.659665135,0.752530215,0.846517903,0.918358562,0.976145744,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
39,0.001428571,0.001428571,0.001428571,0.001428571,0.001428571,0.001428571,0.001428571,0.001428571,0.002585979,0.003743386,0.005171958,0.006329365,0.006329365,0.007733859,0.011453169,0.016724,0.022217842,0.035050243,0.044606789,0.054606124,0.065322643,0.084979965,0.116900716,0.15303495,0.190182795,0.230085873,0.29354083,0.360663788,0.433550763,0.517278197,0.595118927,0.674954293,0.76222381,0.864176908,0.925213172,0.975343011,0.997586311,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40,0,0,0,0,0,0,0.001552795,0.001552795,0.003950629,0.005503424,0.006644976,0.009454053,0.011006848,0.012559643,0.016625001,0.022559077,0.028186935,0.038368154,0.044177797,0.048128426,0.058434079,0.083285966,0.098983458,0.129849326,0.159306243,0.203586526,0.258599696,0.312372824,0.38188483,0.474836326,0.544941937,0.626764718,0.71248392,0.792652905,0.880828144,0.949319613,0.985529675,0.997295947,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41,0.00383477,0.00383477,0.00383477,0.00383477,0.00383477,0.004965992,0.004965992,0.007621604,0.007621604,0.009193931,0.009193931,0.009193931,0.009193931,0.011849543,0.013311531,0.013311531,0.015967143,0.020243019,0.02588501,0.033099327,0.047872847,0.060949833,0.070426594,0.0917096,0.12018757,0.157437969,0.201902686,0.246679163,0.299915809,0.368443948,0.43351602,0.492898164,0.586433991,0.683810073,0.782216614,0.857834267,0.927335005,0.978764431,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
42,0.001798561,0.001798561,0.001798561,0.003087221,0.003087221,0.004468436,0.004468436,0.004468436,0.006011646,0.007810207,0.010989984,0.010989984,0.012278644,0.01545842,0.019055543,0.023361184,0.029882731,0.035801021,0.037182236,0.044574297,0.054799829,0.072833967,0.083406605,0.094071799,0.112051607,0.135972019,0.177127097,0.216066268,0.252938823,0.307483301,0.384615701,0.457520709,0.529163268,0.610994737,0.723781271,0.81544164,0.898196154,0.949516224,0.986364059,0.993826359,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
43,0,0,0,0,0,0,0,0,0,0.001655629,0.001655629,0.004773247,0.009210208,0.009210208,0.009210208,0.009210208,0.013789813,0.021604457,0.029352676,0.040269509,0.049673358,0.054564025,0.058740921,0.070136684,0.097263152,0.119794039,0.140669296,0.16670396,0.212663349,0.250563458,0.311547907,0.377961375,0.455198356,0.535704822,0.618966847,0.71069333,0.800900074,0.870953209,0.938408856,0.982226932,0.998798077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
44,0.00290933,0.00290933,0.00290933,0.00290933,0.00290933,0.00290933,0.00290933,0.004633468,0.004633468,0.004633468,0.006357606,0.006357606,0.007723726,0.00922975,0.00922975,0.012278984,0.017052356,0.019961686,0.021504896,0.026138364,0.036915163,0.047391799,0.057769556,0.076327936,0.095067244,0.116892972,0.153470787,0.179115068,0.199586935,0.249554973,0.302361808,0.365411078,0.419662243,0.480481033,0.541020015,0.63327297,0.714069962,0.806355113,0.869585311,0.92876585,0.977170008,0.998493976,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
45,0.003562373,0.003562373,0.003562373,0.003562373,0.003562373,0.003562373,0.003562373,0.003562373,0.003562373,0.003562373,0.003562373,0.003562373,0.003562373,0.007270638,0.010718914,0.012443052,0.014943052,0.020635444,0.024859582,0.024859582,0.028567847,0.030291985,0.03400025,0.046859123,0.064894515,0.084179908,0.108793546,0.14079192,0.151010174,0.195839732,0.225885774,0.2762271,0.341952091,0.407272369,0.486264448,0.564251867,0.665365192,0.747290238,0.849293522,0.910786165,0.962111667,0.990301724,0.99875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
46,0.00640121,0.008467325,0.008467325,0.008467325,0.008467325,0.008467325,0.008467325,0.008467325,0.008467325,0.008467325,0.008467325,0.008467325,0.008467325,0.010533441,0.010533441,0.011877527,0.011877527,0.013943643,0.016009759,0.020747662,0.023654248,0.028626949,0.033314449,0.045814033,0.050602339,0.062479866,0.08038898,0.10789109,0.121852367,0.155300809,0.18760886,0.232970513,0.277759681,0.330816227,0.3983528,0.497994979,0.5871033,0.668549914,0.755221663,0.829563505,0.888783547,0.944358171,0.976867002,0.995867769,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
